,TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
15270,49492,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1478@ LARKIN Pacific Ave,1.0,Sidewalk: Curb side : Cutout,Private,8/3/15 0:00,1,,37.79534562,-122.4195718
15271,130613,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3680 Jackson St,4.0,Sidewalk: Curb side : Cutout,Private,,15,Width 3ft,37.78989719,-122.4553124
15272,221017,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,41 Diamond St,1.0,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.76165519,-122.4372129
15273,188051,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,651 Missouri St,13.0,Sidewalk: Property side : Yard,Private,,2,,37.75769642,-122.3959254
15274,123235,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,493 08th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.77925808,-122.4663807
15277,201254,DPW Maintained,Prunus cerasifera :: Cherry Plum,75 Orsi Cir,9.0,Sidewalk: Curb side : Yard,Private,,2,Width 2ft,37.72841052,-122.3976227
15278,236656,DPW Maintained,Prunus cerasifera :: Cherry Plum,83 Hill St,1.0,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.75593672,-122.4227821
15279,204205,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,443 Joost Ave,1.0,Sidewalk: Curb side : Cutout,Private,,4,Width 2ft,37.73229767,-122.4453487
15280,134587,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,200 Fell St,2.0,Sidewalk: Curb side : Cutout,Private,,4,Width 4ft,37.77619725,-122.4214693
15281,40862,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,45 Shore View Ave,1.0,Sidewalk: Curb side : Cutout,Private,9/22/99 0:00,7,,37.78044423,-122.4974742
15282,136803,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3125 Pacific Ave,6.0,Sidewalk: Curb side : Cutout,Private,,4,Width 4ft,37.79176923,-122.4465913
15283,2548,DPW Maintained,Pyrus calleryana :: Ornamental Pear,26 Burnside Ave,1.0,Sidewalk: Curb side : Cutout,DPW,5/24/12 0:00,3,3x3,37.73509746,-122.4382522
15284,8695,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3010 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,Private,10/23/12 0:00,3,3x3,37.78225465,-122.451461
15285,119363,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',778 32nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,,15,Width 3ft,37.77449765,-122.491772
15286,177657,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,401 Wheeler Ave,9.0,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.71016875,-122.4006259
15288,135523,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,100 Drumm St,1.0,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.79477001,-122.3964791
15291,61212,DPW Maintained,Maytenus boaria :: Mayten,117 Elmira St,1.0,Sidewalk: Curb side : Cutout,Private,11/17/83 0:00,14,,37.73605244,-122.403678
15293,129949,DPW Maintained,Lophostemon confertus :: Brisbane Box,849 Jones St,2.0,Sidewalk: Curb side : Cutout,Private,,11,Width 4ft,37.78932336,-122.4137735
15294,101911,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1801 Broderick St,4.0,Sidewalk: Curb side : Cutout,Private,5/7/13 0:00,4,3x3,37.78689898,-122.441987
15295,127455,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',630 Mason St,2.0,Sidewalk: Curb side : Cutout,Private,,7,Width 4ft,37.78948129,-122.4102553
15297,11079,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1827 Hyde St,1.0,Sidewalk: Curb side : Cutout,DPW,,70,3X3,37.79774832,-122.4188285
15300,86161,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1263 24th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1/19/07 0:00,3,3x3,37.76404189,-122.4826067
15302,225693,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,3659 25th St,2.0,Sidewalk: Curb side : Cutout,Private,,3,Width 3ft,37.75032575,-122.422423
15303,241588,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,555 Andover St,1.0,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.73653123,-122.4166038
15304,18987,DPW Maintained,Pittosporum undulatum :: Victorian Box,2927 Sacramento St,2.0,Sidewalk: Curb side : Cutout,DPW,,18,5X5,37.78880151,-122.4411649
15305,242621,DPW Maintained,Ulmus parvifolia :: Chinese Elm,3274 Folsom St,2.0,Sidewalk: Curb side : Cutout,DPW,,20,Width 3ft,37.74558506,-122.4135026
15307,248564,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,200 Frederick St,4.0,Sidewalk: Curb side : Cutout,Private,,3,Width 0ft,37.76716279,-122.4467861
15308,177171,DPW Maintained,Lophostemon confertus :: Brisbane Box,2 Hester Ave,2.0,Sidewalk: Curb side : Cutout,Private,,5,Width 2ft,37.71422587,-122.3982054
15309,214535,DPW Maintained,Prunus cerasifera :: Cherry Plum,701 Irving St,1.0,Sidewalk: Curb side : Cutout,DPW,12/7/20 0:00,3,Width 3ft,37.76399122,-122.46546
15310,12378,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,1425X Laguna St,3.0,Sidewalk: Curb side : Cutout,DPW,,12,3x3,37.78438865,-122.4279612
15315,203703,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,633 Kirkham St,1.0,Sidewalk: Curb side : Cutout,Private,,17,Width 5ft,37.76015636,-122.4677638
15316,242683,DPW Maintained,Ulmus parvifolia :: Chinese Elm,415 Noe St,2.0,Sidewalk: Curb side : Cutout,Private,,13,Width 3ft,37.76231922,-122.432826
15317,24295,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,312 Winfield St,1.0,Sidewalk: Curb side : Cutout,DPW,,18,3X3,37.74094741,-122.4196784
15319,183404,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,97 Escolta Way,5.0,Sidewalk: Curb side : Cutout,Private,,22,Width 0ft,37.73757763,-122.4879067
15325,194880,DPW Maintained,Pittosporum undulatum :: Victorian Box,389 China Basin St,2.0,Sidewalk: Curb side : Cutout,Private,,2,Width 5ft,37.77185913,-122.3909314
15326,90631,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3030 Cabrillo St,2.0,Sidewalk: Curb side : Cutout,DPW,11/6/15 9:45,3,3x3,37.77419356,-122.4913146
15327,183627,DPW Maintained,Olea europaea :: Olive Tree,1442 46th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,3,Width 0ft,37.75957516,-122.5057929
15328,230270,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,20 Surrey St,1.0,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.73521042,-122.4330357
15329,118179,DPW Maintained,Olea europaea :: Olive Tree,725 33rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.77544121,-122.4930759
15331,220883,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,599 Belvedere St,4.0,Sidewalk: Curb side : Cutout,Private,,9,Width 4ft,37.76188283,-122.4478828
15332,229086,DPW Maintained,Lophostemon confertus :: Brisbane Box,291 Putnam St,10.0,Sidewalk: Curb side : Cutout,Private,,7,Width 2ft,37.73643095,-122.4109953
15333,128716,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',555 Jackson St,4.0,Sidewalk: Curb side : Pot,Private,,4,Width 4ft,37.79619977,-122.4048158
15336,212269,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,851 Junipero Serra Blvd,15.0,Sidewalk: Curb side : Yard,Private,,14,Width 3ft,37.72310267,-122.4720811
15338,17708,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,1195X Pierce St,4.0,Sidewalk: Curb side : Cutout,DPW,,12,4X4,37.7809344,-122.4356885
15339,193136,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,575 Mission St,6.0,Sidewalk: Curb side : Cutout,Private,,7,Width 5ft,37.78821849,-122.3993717
15340,127032,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3851 Divisadero St,4.0,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.80525897,-122.4439975
15341,212495,DPW Maintained,Prunus cerasifera :: Cherry Plum,21 Sotelo Ave,3.0,Sidewalk: Curb side : Yard,Private,,4,Width 4ft,37.74865817,-122.4638511
15344,184324,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1546 Lower Great Hwy,1.0,Sidewalk: Curb side : Cutout,Private,,3,Width 0ft,37.75744278,-122.5088691
15345,248908,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,4038 23rd St,1.0,Sidewalk: Curb side : Cutout,Private,,19,Width 3ft,37.7530299,-122.4329284
15347,250823,DPW Maintained,Maytenus boaria :: Mayten,30 Sea View Ter,2.0,Sidewalk: Curb side : Yard,Private,,4,Width 4ft,37.78433244,-122.4911538
15349,108051,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,535 Mission St,4.0,Sidewalk: Curb side : Cutout,Private,11/19/14 0:00,3,3x3,37.78912028,-122.3982435
15350,29339,DPW Maintained,Lophostemon confertus :: Brisbane Box,1500X Portola Dr,4.0,Median : Cutout,DPW,1/16/06 0:00,3,3X3,37.73667874,-122.4693298
15351,71286,DPW Maintained,Prunus cerasifera :: Cherry Plum,368 Ewing Ter,1.0,Sidewalk: Curb side : Cutout,Private,,4,,37.77967833,-122.4480021
15352,196681,DPW Maintained,Pyrus calleryana :: Ornamental Pear,501 Beale St,5.0,Sidewalk: Curb side : Cutout,Private,,6,Width 6ft,37.78609706,-122.3893337
15353,134498,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,46 Hyde St,5.0,Sidewalk: Curb side : Cutout,Private,,15,Width 4ft,37.77989965,-122.4149179
15354,241698,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,625 Guerrero St,1.0,Sidewalk: Curb side : Cutout,Private,,6,Width 2ft,37.76112774,-122.4236379
15355,7839,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,825X Eddy St,1.0,Sidewalk: Curb side : Cutout,DPW,7/23/15 0:00,3,4X4,37.78277197,-122.421232
15356,239492,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,525 Moultrie St,1.0,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.7381064,-122.4158253
15357,34668,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2001X Filbert St,1.0,Sidewalk: Curb side : Cutout,Private,7/28/97 0:00,7,,37.79833119,-122.432785
15359,224803,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1450 Sanchez St,2.0,Sidewalk: Curb side : Pot,Private,,9,Width 2ft,37.74581225,-122.4291943
15361,120335,DPW Maintained,Prunus cerasifera :: Cherry Plum,30 West Clay St,2.0,Sidewalk: Curb side : Yard,Private,,9,Width 5ft,37.78679526,-122.4825046
15362,3815,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,101X Cashmere St,18.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.73572669,-122.3834181
15363,41910,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,595 12th Ave,2.0,Sidewalk: Curb side : Cutout,Private,6/20/00 0:00,1,,37.77719114,-122.4705306
15366,24687,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,6599X Geary Blvd,3.0,Sidewalk: Curb side : Cutout,Rec/Park,6/3/97 0:00,3,3X3,37.77976648,-122.4901064
15368,27891,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,21.0,Sidewalk: Curb side : Cutout,Port,1/31/01 0:00,12,,37.78309296,-122.3884304
15372,35738,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,363 Hale St,1.0,Sidewalk: Curb side : Cutout,Private,12/16/09 0:00,4,3x3,37.73098617,-122.4120713
15373,231809,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,138 Roosevelt Way,3.0,Sidewalk: Curb side : Cutout,Private,,17,Width 3ft,37.76672644,-122.4391299
15375,142456,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,566 FELL ST,3.0,Sidewalk: Curb side : Cutout,Private,,12,Width 0ft,37.77544974,-122.4273434
15379,126890,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3535 Washington St,1.0,Sidewalk: Curb side : Cutout,Private,,11,Width 3ft,37.78938544,-122.4512814
15380,81856,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,550 Bryant St,1.0,Sidewalk: Curb side : Cutout,Private,7/10/09 0:00,8,3x3,37.78048999,-122.3970763
15382,176524,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,852 Paris St,4.0,Sidewalk: Curb side : Cutout,Private,,1,Width 2ft,37.71587412,-122.4393878
15383,236649,DPW Maintained,Prunus cerasifera :: Cherry Plum,80 Hill St,1.0,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.75605487,-122.4227584
15384,39810,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2000 41st Ave,6.0,Sidewalk: Curb side : Cutout,Private,1/6/99 0:00,6,,37.7494186,-122.4997121
15387,182231,DPW Maintained,Prunus cerasifera :: Cherry Plum,1422 31st Ave,1.0,Sidewalk: Curb side : Cutout,Private,,1,Width 0ft,37.76063437,-122.489745
15390,4870,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,43 Crags Ct,1.0,Sidewalk: Curb side : Cutout,Private,2/4/02 0:00,6,2X2,37.74109502,-122.4396475
15393,235771,Permitted Site,Prunus cerasifera :: Cherry Plum,1821 15th St,1.0,Sidewalk: Curb side : Cutout,Private,2/25/00 0:00,6,Width 3ft,37.76631414,-122.4248794
15396,210347,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1301 Ulloa St,1.0,Sidewalk: Curb side : Cutout,Private,,19,Width 3ft,37.74133394,-122.4703205
15397,185235,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2527 44th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,1,Width 0ft,37.73946617,-122.5024026
15398,139473,DPW Maintained,Olea europaea :: Olive Tree,802 Central Ave,2.0,Sidewalk: Curb side : Cutout,Private,,5,Width 0ft,37.77712152,-122.444915
15399,229263,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,38 Dolores St,2.0,Sidewalk: Curb side : Cutout,Private,,5,4x4,37.76852448,-122.4269062
15400,188187,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,758 Clementina St,2.0,Sidewalk: Curb side : Cutout,Private,,13,Width 2ft,37.77472914,-122.4115554
15402,177503,DPW Maintained,Maytenus boaria :: Mayten,624 Madrid St,1.0,Sidewalk: Curb side : Cutout,Private,,8,Width 1ft,37.71962378,-122.4343966
15403,215559,DPW Maintained,Ulmus parvifolia :: Chinese Elm,240 Santa Paula Ave,2.0,Sidewalk: Curb side : Yard,Private,,3,Width 4ft,37.73601256,-122.4629807
15404,112836,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2214 Clay St,2.0,Sidewalk: Curb side : Cutout,Private,,10,3x3,37.79132191,-122.4299595
15407,110674,DPW Maintained,Ulmus parvifolia :: Chinese Elm,34 Bonita St,1.0,Sidewalk: Curb side : Cutout,Private,,14,2.5x3,37.79733065,-122.422646
15408,238782,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3056 22nd St,1.0,Sidewalk: Curb side : Cutout,Private,,15,Width 3ft,37.75567083,-122.4157318
15410,210257,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1314 15th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,17,Width 5ft,37.76338832,-122.4726829
15412,216968,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1595 15th Ave,4.0,Sidewalk: Curb side : Cutout,Private,2/13/18 0:00,3,3x3,37.75779993,-122.4718082
15414,221398,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,38 Steiner St,1.0,Sidewalk: Curb side : Cutout,Private,,15,Width 3ft,37.76982712,-122.4316
15416,188284,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,1535 Innes Ave,1.0,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.73869165,-122.3877241
15417,5813,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,73 Dukes Ct,1.0,Sidewalk: Curb side : Cutout,DPW,,7,3X4,37.73732261,-122.3866014
15418,952,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1500 Alemany Blvd,1.0,Sidewalk: Curb side : Cutout,Private,,12,6x6,37.72814604,-122.4351729
15419,262398,Undocumented,Platanus x hispanica :: Sycamore: London Plane,22 Lexington St,1.0,Sidewalk: Curb side : Cutout,Private,8/3/20 0:00,3,3x3,37.76232064,-122.4209611
15420,125070,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,2134 Pierce St,1.0,Sidewalk: Curb side : Cutout,Private,,27,Width 3ft,37.79002006,-122.4373616
15421,208193,DPW Maintained,Lophostemon confertus :: Brisbane Box,338 Ortega St,2.0,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.75284349,-122.4675063
15423,229422,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2800 20th St,2.0,Sidewalk: Curb side : Cutout,Private,,6,Width 4ft,37.7592885,-122.40917
15425,230068,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,898X Eugenia Ave,1.0,Sidewalk: Curb side : Cutout,Private,,2,Width 3ft,37.74038725,-122.4159836
15426,138985,DPW Maintained,Pyrus calleryana :: Ornamental Pear,401 Octavia St,4.0,Sidewalk: Curb side : Cutout,Private,,3,Width 0ft,37.77585911,-122.4245511
15427,10986,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,713X Mendell St,1.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.73868568,-122.3865793
15429,234566,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2870 Cesar Chavez St,2.0,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.7487959,-122.407065
15430,87498,DPW Maintained,Lophostemon confertus :: Brisbane Box,2121 03rd St,3.0,Sidewalk: Curb side : Cutout,DPW,,8,3x3,37.76261957,-122.3885688
15432,245212,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,161 Broderick St,1.0,Sidewalk: Curb side : Cutout,Private,,14,Width 0ft,37.77183103,-122.4389357
15433,74930,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,4045 Kirkham St,1.0,Sidewalk: Curb side : Cutout,Private,,5,,37.75853873,-122.5045585
15434,188760,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,150x Executive Park Blvd,2.0,Median : Yard,DPW,,20,Width 8ft,37.7113283,-122.3937112
15435,65733,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,324 Allison St,1.0,Sidewalk: Curb side : Cutout,Private,4/19/90 0:00,11,,37.71083394,-122.4410305
15436,119459,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',738 33rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.77513371,-122.4928963
15438,84829,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2680 Post St,3.0,Sidewalk: Curb side : Cutout,Private,4/23/11 0:00,3,3x3,37.78361358,-122.4457816
15439,196763,DPW Maintained,Pyrus calleryana :: Ornamental Pear,890 Brannan St,4.0,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.77154243,-122.4052886
15440,248892,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,2250 Harrison St,7.0,Sidewalk: Curb side : Cutout,Private,,21,Width 3ft,37.7614635,-122.412847
15441,64517,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,529 Baker St,1.0,Sidewalk: Curb side : Cutout,Private,7/21/88 0:00,11,,37.77590978,-122.4415063
15444,12438,DPW Maintained,Prunus cerasifera :: Cherry Plum,1595X Laguna St,4.0,Sidewalk: Curb side : Cutout,DPW,1/30/05 0:00,3,3X3,37.78571722,-122.4282228
15446,203009,DPW Maintained,Lophostemon confertus :: Brisbane Box,351 Cargo Way,6.0,Sidewalk: Curb side : Cutout,DPW,4/10/17 11:51,3,Width 3ft,37.74347842,-122.382725
15447,187744,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,2x Dukes Ct,2.0,Median : Yard,DPW,,3,,37.73683199,-122.3866521
15448,13470,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,101 Market St,9.0,Sidewalk: Curb side : Cutout,DPW,1/1/05 0:00,20,4X4,37.79368952,-122.3955433
15449,1770,DPW Maintained,Lophostemon confertus :: Brisbane Box,2000X Bay Shore Blvd,10.0,Sidewalk: Curb side : Cutout,DPW,10/19/10 0:00,3,3X3,37.71533476,-122.3991244
15451,182717,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,1708 29th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,18,Width 0ft,37.75539091,-122.487213
15452,237725,DPW Maintained,Prunus cerasifera :: Cherry Plum,149 Corbett Ave,2.0,Sidewalk: Curb side : Cutout,Private,,12,Width 2ft,37.76159043,-122.4415929
15454,5249,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1135 Divisadero St,2.0,Sidewalk: Curb side : Cutout,Private,3/27/90 0:00,6,3X3,37.77996439,-122.4389127
15456,13556,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,444 Market St,11.0,Sidewalk: Curb side : Cutout,DPW,,45,4x4,37.79148064,-122.3987639
15458,194000,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1353 Hudson Ave,1.0,Sidewalk: Curb side : Cutout,Private,,16,Width 3ft,37.73721964,-122.3839257
15459,194211,DPW Maintained,Olea europaea :: Olive Tree,539 Stevenson St,2.0,Sidewalk: Curb side : Cutout,Private,,3,Width 2ft,37.78078843,-122.4108808
15460,130367,DPW Maintained,Lophostemon confertus :: Brisbane Box,1401 Sansome St,1.0,Sidewalk: Curb side : Cutout,Private,,13,Width 5ft,37.8048177,-122.4035961
15461,127192,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3185 Washington St,4.0,Sidewalk: Curb side : Cutout,Private,,15,Width 3ft,37.79011571,-122.4455022
15463,132019,DPW Maintained,Olea europaea :: Olive Tree,1116 Greenwich St,2.0,Front Yard : Yard,Private,,8,,37.8012914,-122.4181918
15466,138152,DPW Maintained,Maytenus boaria :: Mayten,1700 Eddy St,1.0,Sidewalk: Curb side : Cutout,Private,,9,Width 0ft,37.78104267,-122.4358932
15468,201873,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,855 Folsom St,8.0,Sidewalk: Curb side : Cutout,Private,,2,Width 0ft,37.78092825,-122.4023888
